"Geneid"	"Length"	"gene_name"	"description"	"time_effect_donor7"	"time_effect_donor13"	"AveExpr"	"F"	"P.Value"	"adj.P.Val"
"ENSG00000117174"	6197	"ZNHIT6"	"zinc finger HIT-type containing 6 "	0.555028182713293	-0.350148702734974	6.03920225818684	7.08346047093256	0.00240527930248083	0.00475886600175006
"ENSG00000226314"	2547	"ZNF192P1"	"zinc finger protein 192 pseudogene 1 "	1.27034658018123	-0.10579748605118	0.386976604147998	7.08484137839639	0.0024059118884174	0.00475967283241615
"ENSG00000063601"	6323	"MTMR1"	"myotubularin related protein 1 "	-0.352040703855859	-0.586927788596978	4.07917374867632	7.07918131739511	0.00241274850107112	0.00477275193961882
"ENSG00000107816"	6547	"LZTS2"	"leucine zipper tumor suppressor 2 "	0.62359038314712	1.24308317340189	4.2937450787658	7.08009020718391	0.00241869692757707	0.00478407181172506
"ENSG00000122873"	2857	"CISD1"	"CDGSH iron sulfur domain 1 "	-0.583049981459998	-0.375274498625033	4.43999196129038	7.07510409672904	0.00241994877245275	0.00478610081336768
"ENSG00000174013"	5976	"FBXO45"	"F-box protein 45 "	-0.483047375598373	-0.732826229054013	4.14399132431679	7.0791688595085	0.00242032437556041	0.00478639659364117
"ENSG00000164091"	5726	"WDR82"	"WD repeat domain 82 "	0.59960830494391	0.00430031980773826	7.31536537221995	7.07405965901299	0.00242179685842955	0.00478851585807219
"ENSG00000247134"	765	"AC090204.1"	"novel transcript"	1.28410541835555	0.426308548430021	2.18601198183155	7.07830669924288	0.00242184831983069	0.00478851585807219
"ENSG00000182087"	4031	"TMEM259"	"transmembrane protein 259 "	0.173406814162537	2.08068219087249	4.51016739483024	7.07697081128555	0.0024242116141085	0.00479274105668846
"ENSG00000005020"	5520	"SKAP2"	"src kinase associated phosphoprotein 2 "	-0.435935213618234	-0.555413592853959	5.39859308772294	7.06928318014009	0.00243026756691343	0.00480426528445756
"ENSG00000177989"	2301	"ODF3B"	"outer dense fiber of sperm tails 3B "	0.866411673240122	3.15566523046212	-2.26260319363383	7.06902647228326	0.00243831601059195	0.00481972584095163
"ENSG00000130589"	12066	"HELZ2"	"helicase with zinc finger 2 "	0.270597498796308	1.70067119915714	1.50756457868318	7.06710761909183	0.00244173567639634	0.00482575465013443
"ENSG00000169188"	3245	"APEX2"	"apurinic/apyrimidinic endodeoxyribonuclease 2 "	0.0639923838534089	1.00033331820302	3.8360314085937	7.066975221429	0.00244197181365648	0.00482575465013443
"ENSG00000136928"	7632	"GABBR2"	"gamma-aminobutyric acid type B receptor subunit 2 "	-0.159743789092956	2.8968177013136	-1.7249189488892	7.06693153570861	0.00244204973440023	0.00482575465013443
"ENSG00000214706"	3712	"IFRD2"	"interferon related developmental regulator 2 "	0.316545974820031	1.54985581308645	3.34226254301028	7.06608365922536	0.00244356258129945	0.00482829358869303
"ENSG00000112343"	9413	"TRIM38"	"tripartite motif containing 38 "	0.638217283288755	0.220631965448344	5.34567191921958	7.05924938515354	0.00244976288095069	0.00484009323889614
"ENSG00000272686"	2099	"AC006333.2"	"novel transcript, antisense to WASL"	1.24625282887181	0.692151615055018	0.733824926030653	7.06135260720511	0.00245202221364382	0.00484410508972701
"ENSG00000148362"	1367	"PAXX"	"PAXX, non-homologous end joining factor "	0.256457618834107	2.40789495971104	-0.178600437137548	7.0611210794088	0.00245243700051316	0.00484447252998093
"ENSG00000100285"	3783	"NEFH"	"neurofilament heavy "	-1.30988102818508	-0.915631285165963	1.73216131127201	7.05872252292357	0.00245673841127722	0.00485251670899104
"ENSG00000237232"	1363	"ZNF295-AS1"	"ZNF295 antisense RNA 1 "	2.04029498063341	1.87896837197966	-4.13960562223461	7.05795473684396	0.00245811698416109	0.00485478677573239
"ENSG00000224751"	1312	"SHMT1P1"	"serine hydroxymethyltransferase 1 (soluble) pseudogene 1 "	-2.32487498339908	-0.767616298960191	-3.9569598555029	7.05428854581011	0.00246114890168286	0.00486032147400046
"ENSG00000121417"	3300	"ZNF211"	"zinc finger protein 211 "	-0.254494633500707	-1.00284095568711	3.0591589443438	7.05437085745831	0.00246166336781584	0.00486088409494849
"ENSG00000150961"	9920	"SEC24D"	"SEC24 homolog D, COPII coat complex component "	-0.401653529885425	-0.602937465412872	6.62010445343657	7.0527721525315	0.00246255168146729	0.00486218475413916
"ENSG00000071794"	6024	"HLTF"	"helicase like transcription factor "	-0.457130906599229	-0.783186066198652	5.87744375532454	7.0552749892044	0.00246293489807802	0.0048624879750027
"ENSG00000166444"	14262	"ST5"	"suppression of tumorigenicity 5 "	0.645344821510293	0.963984749671762	4.79266107738108	7.05469456430442	0.00246397975161997	0.00486409726466542
"ENSG00000104980"	4888	"TIMM44"	"translocase of inner mitochondrial membrane 44 "	0.155904874351976	1.43495248279537	4.19273155234334	7.05329929070883	0.00246649336603903	0.00486860543791464
"ENSG00000182141"	4325	"ZNF708"	"zinc finger protein 708 "	0.766781491055976	-0.230357309707272	3.92102760613354	7.04619538141685	0.0024793331134797	0.00489349360037465
"ENSG00000159588"	3323	"CCDC17"	"coiled-coil domain containing 17 "	1.4163904355934	1.49644559972507	-1.86377551847069	7.04496952403794	0.00248155585851028	0.00489742415398423
"ENSG00000164294"	3868	"GPX8"	"glutathione peroxidase 8 (putative) "	-0.744916196774569	-0.679835750586826	7.87921126867391	7.04453173206972	0.0024823501782489	0.00489853519797224
"ENSG00000243894"	781	"AC116562.1"	"ribosomal protein S3A (RPS3A) pseudogene"	-1.71993233020919	-2.07172193799843	-3.76636560864208	7.04356084324151	0.00248411269143389	0.00490155643727716
"ENSG00000147050"	7139	"KDM6A"	"lysine demethylase 6A "	-0.459327225122192	-0.504604861897302	4.46779664718316	7.03800106833879	0.00248652013186694	0.00490584954082656
"ENSG00000106346"	7072	"USP42"	"ubiquitin specific peptidase 42 "	-0.726051474825363	-0.595321257652998	3.4488265553156	7.04149604717742	0.00248786542001688	0.00490804643654499
"ENSG00000242071"	801	"RPL7AP6"	"ribosomal protein L7a pseudogene 6 "	1.39806648539102	0.504359220935035	4.71716928592082	7.03974016760813	0.00249106139193266	0.00491389360096723
"ENSG00000250318"	612	"AC003072.1"	"ribosomal protein L13a (RPL13A) pseudogene"	-1.1596284665974	-1.07785845065353	-1.58557259307227	7.03572691702228	0.00249129406364394	0.00491389478375377
"ENSG00000159202"	5753	"UBE2Z"	"ubiquitin conjugating enzyme E2 Z "	-0.407848330233864	-0.305963633578286	6.95687428869643	7.03467839835763	0.00249257503586359	0.0049159049086207
"ENSG00000157637"	7716	"SLC38A10"	"solute carrier family 38 member 10 "	-0.00894781285055224	2.08454886998275	4.35584065878919	7.03879830326955	0.00249277751033628	0.0049159049086207
"ENSG00000143772"	7036	"ITPKB"	"inositol-trisphosphate 3-kinase B "	0.995871130922344	1.26510745203819	2.26710402359559	7.03844293084202	0.00249342533778132	0.00491672453922348
"ENSG00000204977"	8080	"TRIM13"	"tripartite motif containing 13 "	0.691279690407792	-0.707915398527977	4.82502818698564	7.03614204778137	0.00249762402972939	0.00492454522818606
"ENSG00000070814"	11439	"TCOF1"	"treacle ribosome biogenesis factor 1 "	-1.31971330376179	-0.520913651284494	4.30216910314412	7.03567148709006	0.00249848363311264	0.00492578141969526
"ENSG00000069702"	8705	"TGFBR3"	"transforming growth factor beta receptor 3 "	0.724993444072506	-0.875570949053214	7.75114932817221	7.03017881406844	0.00250854050679183	0.00494514818832605
"ENSG00000143603"	13598	"KCNN3"	"potassium calcium-activated channel subfamily N member 3 "	-3.29356352752399	-0.877453322054352	-4.09746773658323	7.02938141867994	0.00251000404415332	0.0049475726709088
"ENSG00000168439"	4657	"STIP1"	"stress induced phosphoprotein 1 "	-0.999604133614488	-0.260452620411379	7.21762604308439	7.02846562236927	0.00251168600278961	0.00495042720125359
"ENSG00000214944"	15617	"ARHGEF28"	"Rho guanine nucleotide exchange factor 28 "	-1.54443679884146	-0.162214101540081	0.361039131839733	7.02817872786536	0.00251221315939481	0.00495100534596293
"ENSG00000250120"	15224	"PCDHA10"	"protocadherin alpha 10 "	1.54216525186513	0.827452876261186	-1.25384004988742	7.02769141997801	0.00251310883400805	0.00495230958132028
"ENSG00000132003"	4713	"ZSWIM4"	"zinc finger SWIM-type containing 4 "	0.39602134999519	2.34878824214491	0.195691379574933	7.02741238968844	0.00251362184451257	0.00495285956967329
"ENSG00000125734"	3213	"GPR108"	"G protein-coupled receptor 108 "	0.194324459816789	1.46662976430445	4.55600453199501	7.02594779850914	0.00251631637301282	0.00495770753532832
"ENSG00000221821"	552	"C6orf226"	"chromosome 6 open reading frame 226 "	0.463931127579412	2.70757704168683	-1.75969706667156	7.02194562132774	0.00252369501834376	0.00497178250078255
"ENSG00000277534"	2821	"AC007996.1"	"novel transcript, sense intronic to KCTD1"	0.932230764817662	0.751574085088187	0.254753316114086	7.01737124016253	0.00252929518343353	0.0049823514944666
"ENSG00000100625"	6658	"SIX4"	"SIX homeobox 4 "	0.479214014198292	-1.1628440121636	3.01460586618706	7.01859224471066	0.00252989502669411	0.00498306951583451
"ENSG00000179588"	6110	"ZFPM1"	"zinc finger protein, FOG family member 1 "	0.579860663769268	2.17382083900691	-0.935572511953135	7.01388126314145	0.00253863217760815	0.00499981375952703
"ENSG00000169727"	6155	"GPS1"	"G protein pathway suppressor 1 "	0.313940151758842	1.95586083686529	3.83462088879182	7.0133816362657	0.0025395606634898	0.00500117722179436
"ENSG00000169919"	3992	"GUSB"	"glucuronidase beta "	-0.757930460658824	0.142766694519914	4.25275687960594	7.01296361603798	0.00254023798003682	0.00500204584667532
"ENSG00000105605"	2800	"CACNG7"	"calcium voltage-gated channel auxiliary subunit gamma 7 "	-1.35934334630558	-2.93879343029665	-0.709572502508653	7.01111183007651	0.00254378327851587	0.0050085611994881
"ENSG00000165389"	2777	"SPTSSA"	"serine palmitoyltransferase small subunit A "	0.990607836751631	0.649086141235012	6.02012268550303	7.0099377372055	0.00254597039087536	0.00501240139994373
"ENSG00000187699"	5997	"C2orf88"	"chromosome 2 open reading frame 88 "	0.317595672911596	-1.1182622798528	5.14269485479087	7.00872439427611	0.00254823269775592	0.00501638891244736
"ENSG00000078401"	2033	"EDN1"	"endothelin 1 "	1.42092271438738	1.10397287181504	-1.31219075177456	7.00516150605084	0.00255488802132564	0.00502902286544103
"ENSG00000106546"	8081	"AHR"	"aryl hydrocarbon receptor "	0.34296436110187	-0.992874911807813	5.44952371679282	7.00491793830716	0.00255534366290438	0.00502929322401217
"ENSG00000243056"	691	"EIF4EBP3"	"eukaryotic translation initiation factor 4E binding protein 3 "	0.849473469488961	4.00489624712102	-0.526903782610778	7.00483415522741	0.0025555004154693	0.00502929322401217
"ENSG00000197780"	1400	"TAF13"	"TATA-box binding protein associated factor 13 "	1.1124929390431	0.356995551728715	6.12944667593877	7.00365383477499	0.00255770979208605	0.00503317352580206
"ENSG00000230956"	833	"AL024493.1"	"capping protein (actin filament) muscle Z-line, alpha 2 (CAPZA2) pseudogene"	-1.8320779032029	-2.18202906341019	-3.75767027319405	6.9998504423033	0.00256484283565656	0.00504674121384556
"ENSG00000213693"	2181	"SEC14L1P1"	"SEC14 like 1 pseudogene 1 "	-1.25693483868706	-1.0950532395376	-0.808756386486128	6.99855987471394	0.0025672679746614	0.00505104368105189
"ENSG00000167987"	3960	"VPS37C"	"VPS37C, ESCRT-I subunit "	0.0775146627605503	1.21805703850576	2.75868142427481	6.99821988956648	0.00256790725101757	0.00505183202945703
"ENSG00000167380"	6922	"ZNF226"	"zinc finger protein 226 "	0.726674750120709	-0.0702968606509673	3.90990225671195	6.9952542164896	0.00256845615662711	0.00505244246194931
"ENSG00000115042"	5665	"FAHD2A"	"fumarylacetoacetate hydrolase domain containing 2A "	-0.180645549563455	1.40491828811081	3.58985563335881	6.99758275947727	0.00256910570211145	0.0050532507326064
"ENSG00000106771"	9484	"TMEM245"	"transmembrane protein 245 "	0.507037284055838	0.640949926348261	6.9888784640054	6.99742833432366	0.00256939626670377	0.00505335282845862
"ENSG00000101542"	4119	"CDH20"	"cadherin 20 "	2.02778971092521	-0.0166283688724032	1.58201346516676	6.9942712990097	0.00257534409381421	0.00506458027699657
"ENSG00000170689"	2581	"HOXB9"	"homeobox B9 "	1.04780816681886	2.36067429906512	-2.03784993121696	6.99227594498518	0.00257911079400162	0.00507151671175615
"ENSG00000139722"	5953	"VPS37B"	"VPS37B, ESCRT-I subunit "	-1.08361853161318	-0.0287614723033904	2.77624447821492	6.99138194792855	0.00258080030382718	0.00507436768810816
"ENSG00000097021"	4124	"ACOT7"	"acyl-CoA thioesterase 7 "	-1.67388520778786	0.271821555422283	2.04574058015272	6.98991411648309	0.00258357679401481	0.00507935515658957
"ENSG00000196295"	22965	"GARS-DT"	"GARS divergent transcript "	0.738929294950232	-0.0546142040655928	3.99622191443876	6.98656442771295	0.00258529186291379	0.00508225512072571
"ENSG00000214145"	4153	"LINC00887"	"long intergenic non-protein coding RNA 887 "	1.39176566136216	-3.12546282763302	-1.93521897100197	6.98734644880098	0.00258844125021554	0.00508797391682731
"ENSG00000255992"	426	"AC131009.1"	"novel transcript"	1.3434630922185	2.25517226958549	-3.45882190593858	6.9870734162088	0.00258895907808384	0.00508851940214863
"ENSG00000162910"	1886	"MRPL55"	"mitochondrial ribosomal protein L55 "	0.651252505760484	1.28919753036995	1.86183744355853	6.98596260160903	0.00259106694980503	0.00509218967840836
"ENSG00000198648"	4247	"STK39"	"serine/threonine kinase 39 "	-0.14237333554546	0.703401666863486	5.86461011453363	6.98034640093342	0.00259381574248271	0.00509675884000179
"ENSG00000178184"	4224	"PARD6G"	"par-6 family cell polarity regulator gamma "	1.37203555496494	-0.642330647089153	-0.0693179199553698	6.98448517470038	0.00259387330026727	0.00509675884000179
"ENSG00000103363"	1128	"ELOB"	"elongin B "	0.355950493301771	3.04613163073435	3.79583276239756	6.98170326496164	0.00259916618080123	0.0051066850433595
"ENSG00000161970"	2513	"RPL26"	"ribosomal protein L26 "	-0.41437291377357	-1.03582721735617	7.73657173052549	6.98032592049203	0.00260179093085824	0.00511136770922179
"ENSG00000039139"	16475	"DNAH5"	"dynein axonemal heavy chain 5 "	-1.20827732706143	-0.582593515919002	-0.714399745151364	6.98016283215395	0.00260210190637814	0.00511150438497549
"ENSG00000108094"	5147	"CUL2"	"cullin 2 "	-0.326028850060131	-0.659172649435956	5.25055435356631	6.97544100828665	0.00260407963412893	0.00511491485835306
"ENSG00000143842"	7420	"SOX13"	"SRY-box 13 "	0.347240736796053	1.03696497026203	3.1488891935281	6.97897111918583	0.00260437544236375	0.00511502139102218
"ENSG00000173376"	3556	"NDNF"	"neuron derived neurotrophic factor "	0.167131730105357	-1.2259309701947	2.72259824052407	6.97787547632812	0.00260646754120484	0.00511865551080237
"ENSG00000102390"	1201	"PBDC1"	"polysaccharide biosynthesis domain containing 1 "	-0.896157020663043	-0.229487904364438	4.4970328885687	6.97497683119543	0.00261201095386818	0.00512906611677685
"ENSG00000159842"	12426	"ABR"	"ABR, RhoGEF and GTPase activating protein "	-1.0212494828758	-0.152384418115462	4.7479480045005	6.97332841597139	0.00261516894011365	0.00513479109217048
"ENSG00000206737"	164	"RNVU1-18"	"RNA, variant U1 small nuclear 18 "	1.47317919630772	1.41369219340421	-2.62104508609156	6.97305867089235	0.00261568609232137	0.00513533030308879
"ENSG00000146267"	11662	"FAXC"	"failed axon connections homolog "	-1.33645184713799	-1.81357994674575	-3.18723491064044	6.9722441790029	0.00261724828005334	0.00513792092359071
"ENSG00000175967"	2255	"FO393415.1"	""	2.30270010525108	-0.230721243246521	-4.80782922512152	6.97171615907219	0.00261826154176913	0.00513943356683227
"ENSG00000237125"	21212	"HAND2-AS1"	"HAND2 antisense RNA 1 "	0.497160132120329	-0.748680540439462	3.84696245722454	6.97077143608107	0.00262007547999539	0.00514251744655379
"ENSG00000090238"	3181	"YPEL3"	"yippee like 3 "	1.21869557704987	0.889747792891313	2.52548334423708	6.97036373230416	0.00262085870991899	0.00514357793343449
"ENSG00000254270"	310	"ERHP1"	"ERH pseudogene 1 "	-0.813887848841754	-3.293267178422	-4.49357986235213	6.96910283230603	0.00262328255412839	0.0051478577202145
"ENSG00000214135"	3502	"AC132008.2"	""	-0.0703078888293063	-1.02856989825454	3.60516767730552	6.96666815979805	0.0026279694330163	0.00515657721941314
"ENSG00000167920"	2362	"TMEM99"	"transmembrane protein 99 "	0.950933053777281	0.484061407972988	3.30177106312168	6.96632086291519	0.00262863871641985	0.00515741254461396
"ENSG00000198171"	1832	"DDRGK1"	"DDRGK domain containing 1 "	0.1720859137805	1.66759472406129	4.33937791944203	6.96586852990526	0.00262951068616918	0.00515864535059262
"ENSG00000075151"	9596	"EIF4G3"	"eukaryotic translation initiation factor 4 gamma 3 "	-0.65766587340017	-0.659134589626797	7.44134996144642	6.96397642981437	0.00263316141910019	0.00516532887604479
"ENSG00000159199"	2615	"ATP5MC1"	"ATP synthase membrane subunit c locus 1 "	0.920563847034837	0.650390687242487	5.08546217534863	6.96204825526123	0.00263688724352815	0.00517215845247475
"ENSG00000259728"	3000	"LINC00933"	"long intergenic non-protein coding RNA 933 "	1.08041212307776	0.314828261637279	-0.252220708459269	6.95548567406864	0.00264157461858795	0.00518087263560405
"ENSG00000089356"	3334	"FXYD3"	"FXYD domain containing ion transport regulator 3 "	1.75516840993451	2.81576148503948	-4.73446219346118	6.95838433655295	0.00264398235148575	0.00518511459760668
"ENSG00000214029"	15455	"ZNF891"	"zinc finger protein 891 "	0.644073828841053	-1.17992311762418	3.20562176964992	6.95670385104367	0.00264724329631243	0.005191028853132
"ENSG00000279659"	1654	"AL451064.2"	"TEC"	-0.358213150381289	-1.80432133351353	-2.79277536592563	6.94869067776445	0.00265478854552753	0.00520515236165295
"ENSG00000225193"	396	"RPS12P26"	"ribosomal protein S12 pseudogene 26 "	-2.21562689731253	-2.61681363222944	-3.93908207891827	6.9527473878745	0.00265493744714517	0.00520515236165295
"ENSG00000182700"	3458	"IGIP"	"IgA inducing protein "	1.22873385182276	0.148461563323705	3.60332676907579	6.94869740008065	0.0026628378518025	0.00522015819591391
"ENSG00000271646"	2503	"AC099343.3"	"novel transcript"	0.5997327882716	1.14482638993122	0.355019282657491	6.94384408953342	0.00266425596720626	0.00522245471668445
"ENSG00000137841"	7350	"PLCB2"	"phospholipase C beta 2 "	-2.26764921658389	-2.32746369986064	-3.86632682001813	6.94503247010681	0.00267000843769277	0.00523324619639976
"ENSG00000133640"	8793	"LRRIQ1"	"leucine rich repeats and IQ motif containing 1 "	-1.62446828566392	-1.27184294103381	-1.71133294161061	6.9423048505172	0.00267535832362894	0.00524324668127723
"ENSG00000137100"	3740	"DCTN3"	"dynactin subunit 3 "	0.545107259786958	1.02077063915557	3.50712309066859	6.94096098820477	0.00267799828857194	0.00524793482297291
"ENSG00000274769"	1383	"AC016747.4"	"novel transcript"	-2.02230823493345	-2.86902343959367	-3.21338113356565	6.93811353769584	0.00268360105499887	0.00525842760860133
"ENSG00000105676"	4052	"ARMC6"	"armadillo repeat containing 6 "	0.0159965200203276	1.5587733061678	2.53934637709898	6.93664308581245	0.00268649920759347	0.00526361934131435
"ENSG00000144671"	3659	"SLC22A14"	"solute carrier family 22 member 14 "	1.68430193425189	1.45596313066821	-3.63412210462582	6.93451313183836	0.00269070303186969	0.00527090013776205
"ENSG00000092978"	8833	"GPATCH2"	"G-patch domain containing 2 "	-0.394742612200193	-0.625323152043026	4.03549826297904	6.93039554303712	0.00269071311934779	0.00527090013776205
"ENSG00000144596"	11885	"GRIP2"	"glutamate receptor interacting protein 2 "	1.01706631818191	-2.4124368993783	-2.41938239638303	6.93290695878468	0.00269387766346158	0.00527661106809764
"ENSG00000177058"	8823	"SLC38A9"	"solute carrier family 38 member 9 "	0.553571154652157	-0.467566430154303	3.78955981201212	6.92805327797981	0.00269534921871543	0.00527900512044033
"ENSG00000168612"	2769	"ZSWIM1"	"zinc finger SWIM-type containing 1 "	0.308109295011155	0.882309986325409	3.84357187522943	6.92860622284637	0.00269927009286493	0.00528619542603792
"ENSG00000134259"	1047	"NGF"	"nerve growth factor "	-1.12116379799392	1.62760421577685	0.582164909611206	6.92916556550309	0.00270128789111967	0.00528965780140274
"ENSG00000260260"	342	"SNHG19"	"small nucleolar RNA host gene 19 "	1.44382435245593	1.67265718569935	-0.64466051935333	6.92666077460579	0.00270626088012554	0.00529852145501084
"ENSG00000126522"	3195	"ASL"	"argininosuccinate lyase "	-0.462961084534896	2.13524346861869	2.75089501701594	6.92663364377011	0.00270631479814594	0.00529852145501084
"ENSG00000207200"	107	"RNU6-45P"	"RNA, U6 small nuclear 45, pseudogene "	-1.38008158328892	-2.17166193179962	-3.67437223194289	6.9259072231744	0.00270775885855201	0.00530085854946194
"ENSG00000104341"	3197	"LAPTM4B"	"lysosomal protein transmembrane 4 beta "	0.0643040079926402	-0.977972457334062	4.18683894201381	6.92497844829888	0.00270960636262507	0.00530398494242612
"ENSG00000226210"	1817	"WASH8P"	"WAS protein family homolog 8, pseudogene "	0.348605086037856	1.79711482738786	1.70881155234125	6.92440649527523	0.00271074474226453	0.00530572279281837
"ENSG00000162062"	2854	"TEDC2"	"tubulin epsilon and delta complex 2 "	-2.17219358475151	-0.447803515155445	-1.22614349598896	6.91990474385727	0.00271972233516654	0.00532280254411835
"ENSG00000132792"	4148	"CTNNBL1"	"catenin beta like 1 "	-0.87320907129756	-0.206955537148161	5.10942980042798	6.91948654918698	0.0027205579042323	0.00532394575454849
"ENSG00000101680"	15872	"LAMA1"	"laminin subunit alpha 1 "	-0.427235844346612	-1.30225404868932	1.30914989185784	6.9188810180071	0.00272176825761687	0.00532582211318543
"ENSG00000204071"	1375	"TCEAL6"	"transcription elongation factor A like 6 "	-1.43237685671757	-1.10071609959386	-2.04590330390593	6.91506413957794	0.00272646088818223	0.00533451144394479
"ENSG00000222345"	76	"SNORD19C"	"small nucleolar RNA, C/D box 19C "	0.136580777200553	-2.00748818423107	-0.988937451021246	6.91637523208544	0.00272678292252055	0.00533464858185809
"ENSG00000274512"	2248	"TBC1D3L"	"TBC1 domain family member 3L "	1.60991728570732	1.02802963283749	-1.39773434521683	6.9158990566272	0.00272773695995807	0.00533602202421953
"ENSG00000175691"	2437	"ZNF77"	"zinc finger protein 77 "	0.553180942649745	0.842077212637793	1.30972917351084	6.91119056303823	0.00272897501278604	0.005337950754802
"ENSG00000199575"	72	"SNORD114-1"	"small nucleolar RNA, C/D box 114-1 "	-1.29413293570716	-1.77250342707341	-3.27607002664001	6.91363832226606	0.00273227123037974	0.00534390458452434
"ENSG00000187013"	1530	"C17orf82"	"chromosome 17 open reading frame 82 "	1.55479660674031	2.01985121402818	-3.80191717241576	6.9125690694693	0.00273441855269321	0.00534761045855047
"ENSG00000164068"	7458	"RNF123"	"ring finger protein 123 "	0.205496637040353	1.22297582414033	4.21691212117393	6.91219557235587	0.00273516904507114	0.00534858416700558
"ENSG00000248925"	522	"AC021087.1"	""	1.65937601129618	1.49150805998013	-2.92917683076242	6.91154976412992	0.00273646722154514	0.00535062858518763
"ENSG00000281195"	1615	"AC007878.1"	"novel transcript"	0.320249560316129	-2.36673193581604	-1.07216593819581	6.90932983940454	0.00274093456747264	0.00535886874715288
"ENSG00000103111"	6942	"MON1B"	"MON1 homolog B, secretory trafficking associated "	-0.0781237648401971	0.615019369024521	5.36955829066805	6.90508029561146	0.00274126812890051	0.00535902606973866
"ENSG00000145545"	7715	"SRD5A1"	"steroid 5 alpha-reductase 1 "	0.606431363375404	0.113379042953555	4.05290708776962	6.90485079900917	0.00274173098180924	0.00535943609756544
"ENSG00000117586"	3942	"TNFSF4"	"TNF superfamily member 4 "	1.06091672805992	0.47705463280811	1.48727535403741	6.90773999533603	0.00274413866327777	0.00536364737895722
"ENSG00000184083"	8799	"FAM120C"	"family with sequence similarity 120C "	0.0846293331088308	-0.894800533949931	4.26216926105745	6.90416816173059	0.00274818577227265	0.00537106198468719
"ENSG00000226180"	2611	"AC010536.1"	""	-1.30826731425994	2.5353703557583	-3.9448980215635	6.90521151260088	0.00274924256746262	0.00537263148347518
"ENSG00000126773"	22042	"PCNX4"	"pecanex 4 "	-0.289257857774689	-0.907706716986849	5.69309138870313	6.9035077908835	0.00275268727085087	0.00537886676568811
"ENSG00000213189"	346	"BTF3L4P2"	"basic transcription factor 3 like 4 pseudogene 2 "	-1.23360133994494	-1.27434614164572	-0.539409554107763	6.90241488766721	0.00275489936960879	0.00538269255809693
"ENSG00000224397"	2451	"SMIM25"	"small integral membrane protein 25 "	0.677726470003094	1.95584882629293	-1.24334146417633	6.89924309706621	0.00276132985359793	0.00539475902565811
"ENSG00000211643"	379	"IGLV5-52"	"immunoglobulin lambda variable 5-52 "	0.870490004830703	-0.000629477935025102	0.956937174220473	6.89393974384829	0.00276383174763478	0.00539914876136348
"ENSG00000271605"	1816	"MILR1"	"mast cell immunoglobulin like receptor 1 "	-0.324983972786355	-1.50385286702463	2.50739839329339	6.89433408269229	0.00277131353995287	0.00541326502721053
"ENSG00000267530"	870	"LINC01836"	"long intergenic non-protein coding RNA 1836 "	2.2713549712122	1.61835708504277	-3.40333753918726	6.89096621287636	0.00277818489265447	0.00542618641426675
"ENSG00000099203"	1513	"TMED1"	"transmembrane p24 trafficking protein 1 "	0.420559775230437	1.97666031824062	2.41125974830327	6.89026958529715	0.00277960843495723	0.00542846605808748
"ENSG00000196696"	6114	"PDXDC2P-NPIPB14P"	"nuclear pore complex-interacting protein "	-0.64434680788743	-1.1792246044975	1.12762576290677	6.88841731190311	0.00278339724745276	0.0054353641351623
"ENSG00000091483"	2142	"FH"	"fumarate hydratase "	0.35332547922708	0.675312690726994	5.43707000978625	6.88530219987384	0.00278634755643646	0.00544062367760841
"ENSG00000214435"	2404	"AS3MT"	"arsenite methyltransferase "	-2.68108201620316	-1.42938758721398	-3.84683589953817	6.88498173614378	0.00279043908827732	0.00544811039697408
"ENSG00000183621"	4267	"ZNF438"	"zinc finger protein 438 "	0.453745106954917	0.801122643520069	3.40945366672549	6.88134847023265	0.0027926130024675	0.00545185208503106
"ENSG00000124215"	5748	"CDH26"	"cadherin 26 "	2.06960615959221	0.219903603410222	-2.19701166268244	6.88252152876126	0.00279549325009459	0.00545697188877136
"ENSG00000115289"	2629	"PCGF1"	"polycomb group ring finger 1 "	0.248763414785715	0.656712203006543	3.02515745315298	6.87452341161893	0.00280362506019871	0.00547234117115114
"ENSG00000234268"	255	"AP000936.3"	"ribosomal protein S27 (metallopanstimulin 1) (RPS27) pseudogene"	-1.23528370716498	-1.8040001211304	-0.0738302960443355	6.87760360606671	0.00280562534897627	0.00547574072626266
"ENSG00000160294"	9360	"MCM3AP"	"minichromosome maintenance complex component 3 associated protein "	-0.231389324246232	-0.475690721528459	6.14343819469962	6.87171900135849	0.00280942226201291	0.00548264580422686
"ENSG00000134717"	6022	"BTF3L4"	"basic transcription factor 3 like 4 "	0.549725841523456	0.593831046157174	5.72769850630806	6.87453177736387	0.00281197365181049	0.00548711916905679
"ENSG00000102081"	8919	"FMR1"	"fragile X mental retardation 1 "	-0.496125421584868	-0.619648156889883	5.49557642953249	6.87309280667358	0.00281495265431519	0.0054924260507252
"ENSG00000095380"	4922	"NANS"	"N-acetylneuraminate synthase "	-1.13379286740879	0.252245457043586	4.52241368523549	6.87233539472556	0.00281652200621668	0.00549498175247693
"ENSG00000146416"	7677	"AIG1"	"androgen induced 1 "	0.310930042003168	0.60751489529424	4.34136148745581	6.86714150642877	0.00281891184434213	0.00549913758910082
"ENSG00000108669"	7754	"CYTH1"	"cytohesin 1 "	-0.550634842571884	-0.279651030168467	4.17715686659142	6.86612315394749	0.0028210275677655	0.00550275796590205
